"Occupation","Annual_Income","Monthly_Inhand_Salary","Num_Bank_Accounts","Num_Credit_Card","Interest_Rate","Num_of_Loan","Delay_from_due_date","Num_of_Delayed_Payment","Changed_Credit_Limit","Num_Credit_Inquiries","Credit_Mix","Outstanding_Debt","Credit_Utilization_Ratio","Payment_of_Min_Amount","Credit_Score"
"1",27288.85,2524.07,5,3,5,4,12,8,19.85,4,"1",1354.13,34.87,"1","1"
"1",27288.85,2524.07,5,3,5,4,9,10,19.85,4,"1",1354.13,30.13,"1","1"
"1",27288.85,2524.07,5,3,5,4,9,8,19.85,6,"1",1354.13,30.17,"1","1"
"1",27288.85,2524.07,5,3,5,4,9,8,19.85,6,"1",1354.13,40.97,"1","1"
"2",38882.52,3186.21,7,3,19,3,25,20,12.83,6,"1",1191.5,38.53,"1","1"
"2",38882.52,3186.21,7,3,19,3,27,19,12.83,6,"1",1191.5,29.96,"1","1"
"2",38882.52,3186.21,7,3,19,3,24,19,12.83,6,"1",1191.5,26.86,"1","1"
"2",38882.52,3186.21,7,3,19,3,25,19,12.83,6,"1",1191.5,29.74,"1","1"
"2",38882.52,3186.21,7,3,19,3,25,19,5.83,8,"1",1191.5,24.26,"1","1"
"2",38882.52,3186.21,7,3,19,3,25,20,16.83,8,"1",1191.5,37.47,"1","1"
"2",38882.52,3186.21,7,3,19,3,25,22,12.83,8,"1",1191.5,39.82,"1","1"
"1",91516.44,7844.37,2,4,12,4,9,5,11.73,4,"2",226.23,27.83,"0","2"
"1",91516.44,7844.37,2,4,12,4,9,6,11.73,4,"2",226.23,25.86,"0","2"
"1",91516.44,7844.37,2,4,12,4,5,6,11.73,4,"2",226.23,27.27,"0","2"
"1",91516.44,7844.37,2,4,12,4,6,6,11.73,4,"2",226.23,24.89,"0","2"
"1",91516.44,7844.37,2,4,12,4,9,6,11.73,4,"2",226.23,38.71,"0","2"
"1",91516.44,7844.37,2,4,12,4,9,6,11.73,4,"2",226.23,39.65,"0","1"
"1",91516.44,7844.37,2,4,12,4,9,6,11.73,4,"2",226.23,25.85,"0","1"
"0",18096.15,1338.01,3,6,18,3,8,19,12.83,4,"1",162.21,36.77,"1","1"
"0",18096.15,1338.01,3,6,18,3,6,19,12.83,8,"1",162.21,32.93,"1","1"
"0",18096.15,1338.01,3,6,18,3,8,19,13.83,8,"1",162.21,29.86,"1","1"
"0",18096.15,1338.01,3,6,18,3,8,19,12.83,8,"1",162.21,35.1,"1","1"
"0",18096.15,1338.01,3,6,18,3,8,16,12.83,8,"1",162.21,39,"1","1"
"0",18096.15,1338.01,3,6,18,3,11,17,12.83,8,"1",162.21,33.43,"1","1"
"0",18096.15,1338.01,3,6,18,3,8,19,6.83,8,"1",162.21,25.56,"1","1"
"2",50276.79,4410.73,7,6,23,7,49,21,15.12,11,"1",2629.04,27.22,"1","0"
"2",50276.79,4410.73,7,6,23,7,49,20,15.12,11,"1",2629.04,28.28,"1","0"
"2",50276.79,4410.73,7,6,23,7,49,20,15.12,11,"1",2629.04,28.39,"1","0"
"2",50276.79,4410.73,7,6,23,7,49,20,15.12,11,"1",2629.04,33.71,"1","0"
"2",50276.79,4410.73,7,6,23,7,49,20,15.12,11,"1",2629.04,33.88,"1","0"
"2",50276.79,4410.73,7,6,23,7,49,23,15.12,11,"1",2629.04,32.88,"1","0"
"2",50276.79,4410.73,7,6,23,7,49,20,15.12,11,"1",2629.04,24.16,"1","0"
"2",50276.79,4410.73,7,6,23,7,49,20,15.12,11,"1",2629.04,32.57,"1","0"
"1",43135.98,3375.66,8,4,18,2,29,9,13.2,5,"1",1747.6,24.45,"1","0"
"1",43135.98,3375.66,8,4,18,2,29,9,13.2,5,"1",1747.6,38.92,"1","0"
"1",43135.98,3375.66,8,4,18,2,29,9,13.2,5,"1",1747.6,28.27,"1","0"
"1",43135.98,3375.66,8,4,18,2,29,9,12.2,5,"1",1747.6,25.09,"1","0"
"1",43135.98,3375.66,8,4,18,2,29,6,13.2,5,"1",1747.6,29.77,"1","0"
"1",43135.98,3375.66,8,4,18,2,29,9,13.2,5,"1",1747.6,24.66,"1","0"
"0",38904.52,3386.04,8,6,17,7,18,18,14.95,5,"1",333.59,35.06,"1","1"
"0",38904.52,3386.04,8,6,17,7,23,18,14.95,5,"1",333.59,25.97,"1","1"
"0",38904.52,3386.04,8,6,17,7,20,17,12.95,5,"1",333.59,23.9,"1","1"
"0",38904.52,3386.04,8,6,17,7,18,18,14.95,5,"1",333.59,37.25,"1","0"
"0",38904.52,3386.04,8,6,17,7,18,18,14.95,5,"1",333.59,28.86,"1","0"
"0",38904.52,3386.04,8,6,17,7,18,18,14.95,5,"1",333.59,32.8,"1","0"
"0",38904.52,3386.04,8,6,17,7,18,18,14.95,5,"1",333.59,37.79,"1","0"
"2",19777.05,1728.09,5,3,3,3,19,3,11.95,1,"2",186.16,26.28,"0","1"
"2",19777.05,1728.09,5,3,3,3,24,3,5.95,1,"2",186.16,30.28,"0","0"
"2",19777.05,1728.09,5,3,3,3,16,3,-0.05,1,"2",186.16,24.63,"0","0"
"2",19777.05,1728.09,5,3,3,3,19,3,5.95,1,"2",186.16,38.14,"0","0"
"2",13395.25,1191.27,5,4,9,2,23,7,8.3,3,"2",330.51,29.14,"0","2"
"2",13395.25,1191.27,5,4,9,2,20,9,8.3,3,"2",330.51,32.32,"0","2"
"2",13395.25,1191.27,5,4,9,2,20,8,8.3,3,"2",330.51,22.57,"0","2"
"2",13395.25,1191.27,5,4,9,2,20,8,8.3,3,"2",330.51,33.13,"0","1"
"2",13395.25,1191.27,5,4,9,2,20,9,8.3,3,"2",330.51,32.87,"0","2"
"2",13395.25,1191.27,5,4,9,2,20,7,8.3,3,"2",330.51,25.96,"0","2"
"1",89388.72,7695.06,4,6,6,1,6,5,3.55,0,"2",1030.1,31.69,"0","2"
"1",89388.72,7695.06,4,6,6,1,5,2,3.55,0,"2",1030.1,27.35,"0","2"
"1",89388.72,7695.06,4,6,6,1,6,5,3.55,0,"2",1030.1,40.38,"0","2"
"1",89388.72,7695.06,4,6,6,1,4,5,3.55,0,"2",1030.1,30.14,"0","2"
"1",60694.74,4976.9,7,7,30,4,14,11,7.59,10,"1",1661.55,25.86,"1","0"
"1",60694.74,4976.9,7,7,30,4,18,10,7.59,10,"1",1661.55,27.96,"1","0"
"1",60694.74,4976.9,7,7,30,4,18,13,7.59,10,"1",1661.55,31.27,"1","0"
"1",60694.74,4976.9,7,7,30,4,18,13,7.59,10,"1",1661.55,34.28,"1","0"
"1",60694.74,4976.9,7,7,30,4,18,13,8.59,10,"1",1661.55,27.69,"1","0"
"1",60694.74,4976.9,7,7,30,4,18,13,7.59,10,"1",1661.55,27.21,"1","0"
"1",60694.74,4976.9,7,7,30,4,18,14,11.59,10,"1",1661.55,40.32,"1","0"
"2",84114.6,6873.55,8,7,16,3,26,20,2.99,3,"1",779.09,27.1,"1","1"
"2",84114.6,6873.55,8,7,16,3,25,20,2.99,3,"1",779.09,31.46,"1","1"
"2",84114.6,6873.55,8,7,16,3,26,20,1.99,3,"1",779.09,32.96,"1","1"
"2",84114.6,6873.55,8,7,16,3,26,20,8.99,3,"1",779.09,32.86,"1","1"
"2",84114.6,6873.55,8,7,16,3,26,22,2.99,3,"1",779.09,36.51,"1","1"
"2",84114.6,6873.55,8,7,16,3,24,20,2.99,3,"1",779.09,34.73,"1","1"
"2",84114.6,6873.55,8,7,16,3,26,20,2.99,3,"1",779.09,29.14,"1","1"
"1",19431.83,1797.32,3,6,8,4,22,9,11.63,2,"1",865.23,27.05,"1","1"
"1",19431.83,1797.32,3,6,8,4,25,10,11.63,3,"1",865.23,32.17,"1","1"
"1",19431.83,1797.32,3,6,8,4,22,9,11.63,3,"1",865.23,36.6,"1","1"
"1",19431.83,1797.32,3,6,8,4,22,9,11.63,3,"1",865.23,27.78,"1","1"
"1",19431.83,1797.32,3,6,8,4,22,9,11.63,3,"1",865.23,31.96,"1","1"
"1",19431.83,1797.32,3,6,8,4,17,9,11.63,3,"1",865.23,39.69,"1","1"
"1",19431.83,1797.32,3,6,8,4,22,12,11.63,3,"1",865.23,35.66,"1","1"
"1",19431.83,1797.32,3,6,8,4,22,9,11.63,3,"1",865.23,30.09,"1","1"
"1",65187.34,5161.28,6,6,8,3,23,9,5.38,1,"1",441.86,27.57,"0","1"
"1",65187.34,5161.28,6,6,8,3,23,8,5.38,1,"1",441.86,33.77,"0","1"
"1",65187.34,5161.28,6,6,8,3,26,12,-0.62,1,"1",441.86,26.12,"0","1"
"1",65187.34,5161.28,6,6,8,3,23,9,5.38,1,"1",441.86,37.11,"0","1"
"1",65187.34,5161.28,6,6,8,3,23,9,5.38,1,"1",441.86,35.19,"0","1"
"1",65187.34,5161.28,6,6,8,3,23,9,5.38,1,"1",441.86,38.09,"0","1"
"1",10034.55,719.21,4,4,28,6,26,11,12.65,5,"1",1669.84,30.54,"1","1"
"1",10034.55,719.21,4,4,28,6,24,9,12.65,5,"1",1669.84,33.92,"1","0"
"1",10034.55,719.21,4,4,28,6,25,12,10.65,7,"1",1669.84,36.04,"1","0"
"1",10034.55,719.21,4,4,28,6,29,9,6.65,7,"1",1669.84,28.97,"1","0"
"1",10034.55,719.21,4,4,28,6,24,9,12.65,7,"1",1669.84,33.72,"1","1"
"1",34269.74,2950.81,4,6,3,4,8,12,3.31,2,"2",609.77,30.44,"0","2"
"1",34269.74,2950.81,4,6,3,4,8,8,3.31,6,"2",609.77,33.44,"0","2"
"1",34269.74,2950.81,4,6,3,4,10,10,3.31,6,"2",609.77,30.11,"0","2"
"1",34269.74,2950.81,4,6,3,4,12,12,3.31,6,"2",609.77,36.16,"0","2"
"1",34269.74,2950.81,4,6,3,4,8,12,8.31,6,"2",609.77,37.9,"0","2"
"1",34269.74,2950.81,4,6,3,4,10,12,3.31,6,"2",609.77,22.86,"0","2"
"1",64397.88,5240.49,7,5,11,0,21,18,14.43,7,"1",1001.74,28.73,"1","1"
"1",64397.88,5240.49,7,5,11,0,21,18,19.43,7,"1",1001.74,39.59,"1","1"
"1",64397.88,5240.49,7,5,11,0,21,14,19.43,7,"1",1001.74,29.03,"1","1"
"1",64397.88,5240.49,7,5,11,0,21,15,26.43,7,"1",1001.74,32.6,"1","1"
"1",64397.88,5240.49,7,5,11,0,20,17,19.43,7,"1",1001.74,41.51,"1","1"
"1",64397.88,5240.49,7,5,11,0,25,15,19.43,7,"1",1001.74,35.29,"1","1"
"1",64397.88,5240.49,7,5,11,0,21,15,19.43,11,"1",1001.74,26.55,"1","1"
"2",92428.83,7799.4,5,6,17,0,14,23,11.16,5,"1",1396.62,37.77,"1","0"
"2",92428.83,7799.4,5,6,17,0,16,17,11.16,5,"1",1396.62,32.37,"1","0"
"1",32701.56,2930.13,2,3,8,2,13,4,12.91,4,"2",1070.74,37.3,"0","1"
"1",32701.56,2930.13,2,3,8,2,13,4,11.91,6,"2",1070.74,29.39,"0","1"
"1",32701.56,2930.13,2,3,8,2,15,3,6.91,6,"2",1070.74,36.86,"0","1"
"1",32701.56,2930.13,2,3,8,2,13,5,6.91,6,"2",1070.74,24.19,"0","1"
"1",32701.56,2930.13,2,3,8,2,13,4,6.91,6,"2",1070.74,25.22,"0","1"
"1",32701.56,2930.13,2,3,8,2,11,4,6.91,6,"2",1070.74,36.48,"0","1"
"1",32701.56,2930.13,2,3,8,2,13,4,6.91,6,"2",1070.74,38.53,"0","1"
"1",20651.43,1610.95,10,5,22,4,23,20,7.98,12,"0",2037.64,35.08,"1","0"
"1",20651.43,1610.95,10,5,22,4,23,20,7.98,12,"0",2037.64,27.77,"1","0"
"1",20651.43,1610.95,10,5,22,4,23,20,7.98,12,"0",2037.64,37.5,"1","1"
"1",20651.43,1610.95,10,5,22,4,23,19,4.98,12,"0",2037.64,27.32,"1","0"
"1",20651.43,1610.95,10,5,22,4,23,20,7.98,12,"0",2037.64,31.9,"1","0"
"1",20651.43,1610.95,10,5,22,4,23,20,7.98,12,"0",2037.64,38.88,"1","0"
"1",20651.43,1610.95,10,5,22,4,23,20,7.98,12,"0",2037.64,28.11,"1","0"
"2",83245.14,7037.1,2,3,8,1,7,8,1.47,4,"2",1229.4,33.41,"0","1"
"2",83245.14,7037.1,2,3,8,1,7,8,2.47,4,"2",1229.4,24.29,"0","1"
"2",83245.14,7037.1,2,3,8,1,7,5,4.47,9,"2",1229.4,32.6,"0","1"
"2",83245.14,7037.1,2,3,8,1,7,3,2.47,9,"2",1229.4,31.65,"0","1"
"2",83245.14,7037.1,2,3,8,1,7,5,5.47,9,"2",1229.4,29.88,"0","1"
"0",15701.03,1213.42,8,10,30,9,21,23,0.6,9,"0",1574,23.77,"1","0"
"0",15701.03,1213.42,8,10,30,9,23,20,0.6,9,"0",1574,37.2,"1","0"
"0",15701.03,1213.42,8,10,30,9,22,20,0.6,9,"0",1574,24.36,"1","1"
"0",15701.03,1213.42,8,10,30,9,21,20,0.6,9,"0",1574,34.08,"1","1"
"0",15701.03,1213.42,8,10,30,9,21,20,5.6,9,"0",1574,31.07,"1","0"
"0",15701.03,1213.42,8,10,30,9,19,22,0.6,9,"0",1574,39.51,"1","0"
"1",64840.32,5188.36,6,7,18,6,29,8,13.14,7,"1",2469.99,26.53,"1","0"
"1",64840.32,5188.36,6,7,18,6,29,8,13.14,7,"1",2469.99,27.07,"1","0"
"1",64840.32,5188.36,6,7,18,6,29,10,13.14,7,"1",2469.99,30.89,"1","0"
"1",64840.32,5188.36,6,7,18,6,29,9,12.14,7,"1",2469.99,37.65,"1","0"
"1",64840.32,5188.36,6,7,18,6,29,9,6.14,12,"1",2469.99,35.7,"1","0"
"1",64840.32,5188.36,6,7,18,6,33,8,13.14,12,"1",2469.99,36.8,"1","0"
"1",19012.18,1548.35,4,6,20,3,30,17,19.07,8,"1",84.05,25.6,"1","1"
"1",19012.18,1548.35,4,6,20,3,33,17,19.07,8,"1",84.05,31.25,"1","1"
"1",19012.18,1548.35,4,6,20,3,30,17,19.07,8,"1",84.05,26.45,"1","1"
"1",19012.18,1548.35,4,6,20,3,30,17,19.07,8,"1",84.05,33.52,"1","0"
"1",19012.18,1548.35,4,6,20,3,30,17,19.07,8,"1",84.05,28.42,"1","0"
"1",19012.18,1548.35,4,6,20,3,30,18,19.07,9,"1",84.05,28.67,"1","0"
"1",19012.18,1548.35,4,6,20,3,28,17,19.07,9,"1",84.05,38.68,"1","1"
"1",19012.18,1548.35,4,6,20,3,30,18,19.07,9,"1",84.05,33.65,"1","0"
"0",10275.92,702.33,7,3,20,2,13,13,20.32,7,"1",159.73,38.41,"1","1"
"0",10275.92,702.33,7,3,20,2,13,16,12.32,7,"1",159.73,25.26,"1","1"
"0",10275.92,702.33,7,3,20,2,13,16,9.32,7,"1",159.73,35.43,"1","1"
"0",10275.92,702.33,7,3,20,2,13,15,15.32,7,"1",159.73,31.35,"1","1"
"0",10275.92,702.33,7,3,20,2,13,16,15.32,7,"1",159.73,35.71,"1","1"
"0",10275.92,702.33,7,3,20,2,13,16,15.32,7,"1",159.73,28.88,"1","1"
"0",10275.92,702.33,7,3,20,2,13,16,15.32,7,"1",159.73,40.65,"1","1"
"2",22120.69,1809.39,7,4,14,6,22,8,17.94,7,"1",67.23,25.51,"1","1"
"2",22120.69,1809.39,7,4,14,6,22,8,17.94,7,"1",67.23,26,"1","1"
"2",22120.69,1809.39,7,4,14,6,22,8,18.94,7,"1",67.23,33.8,"1","1"
"2",22120.69,1809.39,7,4,14,6,24,8,17.94,7,"1",67.23,27.24,"1","1"
"2",22120.69,1809.39,7,4,14,6,22,8,17.94,7,"1",67.23,36.43,"1","1"
"2",22120.69,1809.39,7,4,14,6,22,9,17.94,7,"1",67.23,28.02,"1","1"
"2",22120.69,1809.39,7,4,14,6,22,8,17.94,7,"1",67.23,30.8,"1","1"
"2",34902.43,3128.54,7,3,6,3,28,12,14.74,2,"1",241.38,30.06,"1","1"
"2",34902.43,3128.54,7,3,6,3,26,9,19.74,2,"1",241.38,29.69,"1","1"
"2",34902.43,3128.54,7,3,6,3,21,9,14.74,2,"1",241.38,37.78,"1","1"
"2",34902.43,3128.54,7,3,6,3,26,9,14.74,6,"1",241.38,40.99,"1","1"
"2",34902.43,3128.54,7,3,6,3,30,9,14.74,6,"1",241.38,39.07,"1","1"
"2",34902.43,3128.54,7,3,6,3,26,9,14.74,6,"1",241.38,27.72,"1","1"
"2",34902.43,3128.54,7,3,6,3,26,7,14.74,6,"1",241.38,27.23,"1","1"
"0",73436.07,6191.67,8,5,12,1,23,8,9.51,1,"1",45.5,35.51,"1","1"
"0",73436.07,6191.67,8,5,12,1,25,8,9.51,2,"1",45.5,31.22,"1","1"
"0",73436.07,6191.67,8,5,12,1,20,8,9.51,1,"1",45.5,33.09,"1","1"
"0",73436.07,6191.67,8,5,12,1,25,6,9.51,2,"1",45.5,28.61,"1","1"
"0",73436.07,6191.67,8,5,12,1,23,8,9.51,2,"1",45.5,31.83,"1","1"
"0",73436.07,6191.67,8,5,12,1,25,6,9.51,2,"1",45.5,36.2,"1","1"
"2",17161.57,1585.13,6,3,9,4,23,11,10.06,6,"1",743.2,30.71,"1","1"
"2",17161.57,1585.13,6,3,9,4,23,10,17.06,11,"1",743.2,26.07,"1","1"
"2",17161.57,1585.13,6,3,9,4,20,11,5.06,11,"1",743.2,32.69,"1","1"
"2",17161.57,1585.13,6,3,9,4,23,11,10.06,11,"1",743.2,39.98,"1","1"
"2",17161.57,1585.13,6,3,9,4,23,11,5.06,11,"1",743.2,25.86,"1","1"
"2",17161.57,1585.13,6,3,9,4,28,9,10.06,11,"1",743.2,39.65,"1","1"
"2",17161.57,1585.13,6,3,9,4,25,11,10.06,11,"1",743.2,30.97,"1","1"
"0",81168.84,6950.07,2,3,2,3,29,0,7.14,1,"2",1367.13,33.47,"0","1"
"0",81168.84,6950.07,2,3,2,3,29,0,7.14,1,"2",1367.13,41.36,"0","1"
"0",81168.84,6950.07,2,3,2,3,29,0,10.14,1,"2",1367.13,25.7,"0","0"
"0",81168.84,6950.07,2,3,2,3,29,0,7.14,1,"2",1367.13,36.73,"0","0"
"0",81168.84,6950.07,2,3,2,3,29,3,7.14,1,"2",1367.13,32.23,"0","1"
"2",37424.16,3045.68,7,5,18,3,10,18,11.64,6,"1",1445.81,35.73,"1","1"
"2",37424.16,3045.68,7,5,18,3,15,19,11.64,10,"1",1445.81,30.87,"1","1"
"2",37424.16,3045.68,7,5,18,3,10,19,11.64,10,"1",1445.81,39.49,"1","1"
"2",37424.16,3045.68,7,5,18,3,15,19,11.64,10,"1",1445.81,30.02,"1","1"
"2",37424.16,3045.68,7,5,18,3,15,18,11.64,10,"1",1445.81,23.59,"1","1"
"2",37424.16,3045.68,7,5,18,3,15,19,11.64,10,"1",1445.81,23.36,"1","1"
"2",37424.16,3045.68,7,5,18,3,19,19,9.64,10,"1",1445.81,27.57,"1","0"
"2",37424.16,3045.68,7,5,18,3,15,16,14.64,10,"1",1445.81,33.77,"1","1"
"1",31244.71,2443.73,3,4,8,0,6,12,2.63,0,"2",1203.18,38.11,"0","1"
"1",31244.71,2443.73,3,4,8,0,6,12,-0.37,0,"2",1203.18,35.57,"0","2"
"1",31244.71,2443.73,3,4,8,0,6,12,2.63,0,"2",1203.18,22.7,"0","2"
"1",31244.71,2443.73,3,4,8,0,1,12,2.63,0,"2",1203.18,40.75,"0","2"
"1",31244.71,2443.73,3,4,8,0,6,12,2.63,0,"2",1203.18,36.66,"0","2"
"1",31244.71,2443.73,3,4,8,0,6,11,2.63,0,"2",1203.18,37.07,"0","2"
"1",31244.71,2443.73,3,4,8,0,6,12,9.63,0,"2",1203.18,33.01,"0","2"
"1",31244.71,2443.73,3,4,8,0,6,11,2.63,0,"2",1203.18,32.28,"0","2"
"1",130174.44,10993.87,5,3,4,4,5,5,5.16,1,"2",1418.16,31.02,"0","1"
"1",130174.44,10993.87,5,3,4,4,5,5,5.16,1,"2",1418.16,35.27,"0","2"
"1",80377.68,6807.14,10,7,28,5,30,13,2.84,12,"0",1385.97,30.15,"1","0"
"1",80377.68,6807.14,10,7,28,5,33,16,2.84,12,"0",1385.97,29.95,"1","0"
"1",80377.68,6807.14,10,7,28,5,30,17,2.84,12,"0",1385.97,35.32,"1","1"
"1",80377.68,6807.14,10,7,28,5,30,16,2.84,12,"0",1385.97,38.33,"1","0"
"1",80377.68,6807.14,10,7,28,5,32,19,2.84,12,"0",1385.97,28.24,"1","0"
"1",36755.36,3038.95,7,6,18,6,50,22,12.19,10,"0",2694.58,35.72,"1","0"
"1",36755.36,3038.95,7,6,18,6,46,22,12.19,10,"0",2694.58,32,"1","0"
"1",36755.36,3038.95,7,6,18,6,50,22,12.19,10,"0",2694.58,24.71,"1","0"
"1",36755.36,3038.95,7,6,18,6,50,20,12.19,14,"0",2694.58,30.52,"1","1"
"1",36755.36,3038.95,7,6,18,6,53,22,12.19,14,"0",2694.58,40.14,"1","1"
"1",36755.36,3038.95,7,6,18,6,50,22,9.19,14,"0",2694.58,23.18,"1","1"
"1",36755.36,3038.95,7,6,18,6,50,25,12.19,14,"0",2694.58,25.62,"1","1"
"1",36755.36,3038.95,7,6,18,6,45,23,12.19,14,"0",2694.58,32.28,"1","1"
"1",50608.23,4132.35,9,10,31,2,34,24,0.85,10,"0",1539.86,29.91,"1","0"
"1",50608.23,4132.35,9,10,31,2,34,24,0.85,13,"0",1539.86,35.51,"1","0"
"1",50608.23,4132.35,9,10,31,2,34,23,0.85,13,"0",1539.86,32.09,"1","0"
"1",50608.23,4132.35,9,10,31,2,34,23,0.85,13,"0",1539.86,25,"1","0"
"1",50608.23,4132.35,9,10,31,2,34,24,0.85,13,"0",1539.86,36.03,"1","0"
"1",50608.23,4132.35,9,10,31,2,34,23,0.85,13,"0",1539.86,24.61,"1","0"
"1",50608.23,4132.35,9,10,31,2,36,24,0.85,13,"0",1539.86,29.99,"1","0"
"1",50608.23,4132.35,9,10,31,2,39,26,3.85,13,"0",1539.86,30.65,"1","0"
"2",109364.08,9409.67,3,3,16,3,17,5,8.09,1,"1",409.27,29.53,"1","1"
"2",109364.08,9409.67,3,3,16,3,17,8,6.09,5,"1",409.27,37.05,"1","1"
"2",109364.08,9409.67,3,3,16,3,18,5,8.09,5,"1",409.27,30.98,"1","2"
"0",90562.83,7299.9,3,4,1,2,3,11,6.38,2,"2",1217.99,35.53,"0","2"
"0",90562.83,7299.9,3,4,1,2,2,10,6.38,2,"2",1217.99,41.61,"0","2"
"0",90562.83,7299.9,3,4,1,2,-1,7,6.38,2,"2",1217.99,33.26,"0","2"
"2",54670.95,4798.91,7,6,24,5,41,16,4.43,8,"0",2635.58,34.62,"1","1"
"2",54670.95,4798.91,7,6,24,5,41,16,4.43,8,"0",2635.58,32.66,"1","1"
"2",54670.95,4798.91,7,6,24,5,41,19,4.43,8,"0",2635.58,37.98,"1","0"
"2",54670.95,4798.91,7,6,24,5,43,16,2.43,8,"0",2635.58,30.95,"1","0"
"2",54670.95,4798.91,7,6,24,5,41,14,4.43,8,"0",2635.58,24.86,"1","0"
"2",54670.95,4798.91,7,6,24,5,44,16,4.43,8,"0",2635.58,34.25,"1","0"
"2",54670.95,4798.91,7,6,24,5,41,14,3.43,8,"0",2635.58,25.04,"1","0"
"1",26223.67,2387.31,5,6,14,3,25,8,8.06,4,"1",462.91,29.94,"1","1"
"1",26223.67,2387.31,5,6,14,3,23,7,8.06,4,"1",462.91,24.27,"1","1"
"1",26223.67,2387.31,5,6,14,3,23,11,1.06,9,"1",462.91,23.37,"1","1"
"1",26223.67,2387.31,5,6,14,3,23,8,5.06,9,"1",462.91,25.15,"1","1"
"1",26223.67,2387.31,5,6,14,3,23,8,8.06,9,"1",462.91,31.76,"1","1"
"1",26223.67,2387.31,5,6,14,3,23,8,8.06,9,"1",462.91,35.54,"1","1"
"1",26223.67,2387.31,5,6,14,3,23,8,8.06,9,"1",462.91,35.81,"1","1"
"1",26223.67,2387.31,5,6,14,3,20,8,8.06,9,"1",462.91,25.19,"1","1"
"1",38076.6,3059.05,10,8,24,4,40,15,7.26,11,"0",1575.34,33.36,"1","1"
"1",38076.6,3059.05,10,8,24,4,40,18,11.26,11,"0",1575.34,38.89,"1","0"
"1",38076.6,3059.05,10,8,24,4,38,18,16.26,11,"0",1575.34,24.09,"1","0"
"0",16043.16,1224.93,4,8,30,6,23,20,12.12,7,"1",2358.91,31.94,"1","0"
"0",16043.16,1224.93,4,8,30,6,23,20,12.12,7,"1",2358.91,38.12,"1","0"
"0",16043.16,1224.93,4,8,30,6,23,19,16.12,7,"1",2358.91,37.8,"1","0"
"0",16043.16,1224.93,4,8,30,6,19,20,12.12,7,"1",2358.91,39.01,"1","0"
"0",16043.16,1224.93,4,8,30,6,23,20,12.12,7,"1",2358.91,33.63,"1","0"
"0",16043.16,1224.93,4,8,30,6,23,20,12.12,7,"1",2358.91,31.64,"1","0"
"1",24898.5,2154.88,3,3,17,1,6,12,8.25,1,"1",143.27,39.12,"1","1"
"1",24898.5,2154.88,3,3,17,1,6,13,8.25,1,"1",143.27,24.7,"1","1"
"1",24898.5,2154.88,3,3,17,1,6,12,1.25,1,"1",143.27,23.71,"1","1"
"1",24898.5,2154.88,3,3,17,1,6,12,8.25,1,"1",143.27,31.25,"1","1"
"1",35824.65,3271.39,7,4,15,3,16,19,10.68,4,"1",754.02,25.84,"0","1"
"1",35824.65,3271.39,7,4,15,3,16,19,10.68,4,"1",754.02,23.28,"0","1"
"1",35824.65,3271.39,7,4,15,3,16,19,10.68,4,"1",754.02,27.69,"0","1"
"1",35824.65,3271.39,7,4,15,3,16,19,10.68,4,"1",754.02,33.71,"0","1"
"1",35824.65,3271.39,7,4,15,3,20,19,10.68,6,"1",754.02,29.24,"0","1"
"1",35824.65,3271.39,7,4,15,3,16,18,10.68,6,"1",754.02,25.77,"0","1"
"1",35824.65,3271.39,7,4,15,3,16,19,10.68,6,"1",754.02,29,"0","1"
"1",35824.65,3271.39,7,4,15,3,16,19,10.68,4,"1",754.02,28.97,"0","1"
"1",17559.88,1179.32,2,7,5,0,1,4,7.02,0,"2",23.7,32.47,"0","2"
"1",17559.88,1179.32,2,7,5,0,1,6,7.02,0,"2",23.7,24.22,"0","2"
"1",17559.88,1179.32,2,7,5,0,1,6,7.02,0,"2",23.7,27.8,"0","1"
"1",17559.88,1179.32,2,7,5,0,1,6,7.02,0,"2",23.7,23.35,"0","2"
"1",17559.88,1179.32,2,7,5,0,1,6,7.02,0,"2",23.7,31.87,"0","2"
"2",125491.64,10517.64,1,3,5,3,5,7,-1.13,4,"2",587.63,40.14,"0","1"
"2",125491.64,10517.64,1,3,5,3,5,4,-2.13,4,"2",587.63,40.57,"0","2"
"2",125491.64,10517.64,1,3,5,3,2,10,1.87,4,"2",587.63,29.45,"0","2"
"2",125491.64,10517.64,1,3,5,3,5,7,5.87,4,"2",587.63,34.44,"0","2"
"2",125491.64,10517.64,1,3,5,3,5,7,1.87,4,"2",587.63,35.54,"0","2"
"2",19148.93,1639.74,4,7,10,3,11,10,9.14,3,"1",1237.12,22.88,"0","1"
"2",19148.93,1639.74,4,7,10,3,12,11,4.14,3,"1",1237.12,36.32,"0","1"
"2",19148.93,1639.74,4,7,10,3,11,10,4.14,3,"1",1237.12,38.03,"0","1"
"2",19148.93,1639.74,4,7,10,3,11,11,4.14,3,"1",1237.12,33.45,"0","1"
"2",19148.93,1639.74,4,7,10,3,11,10,4.14,8,"1",1237.12,29.91,"0","1"
"2",19148.93,1639.74,4,7,10,3,11,10,2.14,8,"1",1237.12,36.24,"0","1"
"2",19148.93,1639.74,4,7,10,3,11,9,2.14,8,"1",1237.12,35.01,"0","1"
"1",22620.79,1722.07,7,3,9,0,27,18,5.31,2,"1",642.46,31.61,"0","1"
